gutenberg_author_id,author,birthdate,deathdate
"39628","Beever, Susanna","1805","1893"
"1304","Kingsley, Henry","1830","1876"
"56065","Friman, Tuomas","1821","1886"
"2434","Macomber, Ben","1876",
"4021","Grinnell, George Bird","1849","1938"
"43251","Pavie, Théodore","1811","1896"
"36850","Kalvos, Andreas","1792","1869"
"48437","Murray, Robert","1832","1910"
"761","Lytton, Edward Bulwer Lytton, Baron","1803","1873"
"34031","Pinkham, Lydia Estes","1819","1883"
"40783","Dunning, James Edmund","1873","1931"
"33244","Karikko, Kaarle","1842","1916"
"31688","Halbert, Arthur",,
"54999","London, Lawrence Foushee","1908","2005"
"42662","Sealsfield, Charles","1793","1864"
"25391","Jami","1414","1492"
"55888","Jervis, John",,
"32754","Stenius, John",,
"2445","Guan, Zhong",,"-645"
"35091","McKillop, Alan Dugald","1892","1974"
"57256","Hoikkanen, Juho","1876","1947"
"43208","Hoppin, Augustus","1828","1896"
"1545","Niecks, Frederick","1845","1924"
"46189","Gozzano, Guido","1883","1916"
"39910","Argentina. Ministerio de Agricultura",,
"53211","Lawrence, T. E. (Thomas Edward)","1888","1935"
"28389","Haverfield, Eleanor Luisa","1870",
"44338","Mackenzie, Henry","1808","1878"
"8998","Frohnmeyer, Ida","1882","1968"
"45146","Howard, George Elliott","1849","1928"
"38553","Reclus, Élie","1827","1904"
"49901","Keltie, John Scott, Sir","1840","1927"
"44753","Lanman, Charles","1819","1895"
"34002","Miller, Paul William","1926",
"48698","Rusher, John Golby","1784","1877"
"40126","Philo",,
"33316","Ellacombe, Henry Nicholson","1821","1916"
"49348","Järnefelt, Ellida",,
"48218","Roosevelt, Robert Barnwell","1829","1906"
"41469","Gill, Henry Joseph","1836","1903"
"39801","Rijcken, Frans Eduard Pels",,
"25146","Vincent, Harl","1893","1968"
"1227","Bourrienne, Louis Antoine Fauvelet de","1769","1834"
"44172","McCracken, James",,
"43855","Schlesinger, Max","1822","1881"
"47373","Roberts, Hazel",,
"45164","Waterman, T. T. (Thomas Talbot)","1885","1936"
"5408","Mathuisieulx, A. de",,
"32446","United States. Congress. Senate",,
"45200","Günther, Agnes","1863","1911"
"42088","Platt, William","1867",
"3778","Ward, John","1866","1934"
"33278","St. John, Thomas M. (Thomas Matthew)","1865",
"32309","Kotzky, Alex","1923","1996"
"7712","Hensley, Sophia Margaretta","1866","1913"
"48607","Broke, Horatio George",,
"54298","Wright, Richardson Little","1887","1961"
"47915","Hunt, Lynn Bogue",,
"25533","Crevaux, Jules","1847","1882"
"2291","Tieck, Dorothea","1799","1841"
"4911","Macfarlane, Alexander","1851","1913"
"49338","Stephens, George","1813","1895"
"5334","Somerville, E. Oe. (Edith Oenone)","1858","1949"
"52020","Mendelin, Irene","1864","1944"
"3360","Rosenthal, Moriz","1862","1946"
"49273","Wyyrylinen, David Konstantin","1854","1917"
"48807","Shaw, Rafael",,
"43263","Beard, Frank","1842","1905"
"50916","Willard, Frances E. (Frances Elizabeth)","1839","1898"
"53370","Legge, Francis",,
"35584","Highe, Jefferson",,
"56911","Spring, La Verne W. (La Verne Ward)","1876",
"857","Webster, John",,
"40091","Tefft, Lyman Beecher","1833",
"8329","Wilson, Edmund B. (Edmund Beecher)","1856","1939"
"37671","Trent, Hilary",,
"48361","Jehu, Felicie",,
"3645","Lingard, John","1771","1851"
"38492","Purrmann, Karl","1877",
"43887","Tuomikoski, Aino","1889","1958"
"44928","Whitney, Caspar","1862","1929"
"55412","Thomas, George Housman","1824","1868"
"3089","Bailey, L. H. (Liberty Hyde)","1858","1954"
"42142","Randolph, Sarah N. (Sarah Nicholas)","1839","1892"
"5921","Van Vorst, Marie","1867","1936"
"50897","Palmer, Edward Henry","1840","1882"
"43004","Chew, Tobias O. (Tobias Otterbein)","1885",
"6897","Smith, Alice Prescott",,
"53180","Becker",,
"42078","Paton, Henry",,
"35851","Veitch, Sophie F. F. (Sophie Frances Fane)",,
"8644","Stanton, Frank Lebby","1857","1927"
"47932","King, Maude Egerton","1867","1927"
"32280","Conway, Hugh","1847","1885"
"35380","Root, Jean Christie",,
"205","Wheatley, Henry B. (Henry Benjamin)","1838","1917"
"43377","French, Samuel Gibbs","1818","1910"
"9289","Stead, Estelle W. (Estelle Wilson)",,
"47997","Ollilainen, A. E.",,
"6957","Huizinga, Johan","1872","1945"
"40768","Hibberd, Shirley","1825","1890"
"45955","Sachs, E. H.",,
"3629","Gardiner, A. G. (Alfred George)","1865","1946"
"1688","Brown, Alice","1857","1948"
"55319","Thayer, W. G.",,
"48003","Hall, Elizabeth Twining",,
"55395","Wright, Thomas","1711","1786"
"50437","Salmon, William",,
"3535","Herrman, Karl Stephen",,
"3699","Inglis, James","1845","1908"
"37248","Thoresen, Magdalene","1819","1903"
"54376","Miyamori, Asataro","1869","1952"
"36991","Malheiro Dias, Augusto",,
"6106","Balagtas, Francisco","1788","1862"
"44777","Maskell, William Miles","1840","1898"
"9344","Leeds, Herbert Corey","1855","1930"
"51643","Bok, Hannes","1914","1964"
"31931","Homén, Olaf","1879","1949"
"49484","Renoir, Auguste","1841","1919"
"35084","Crawford, Matthew","1839","1918"
"56046","Delgadillo de Avellaneda, Bernaldino","1544","1629"
"1835","Wynne, Ellis","1671","1734"
"31219","Cohen, Chapman","1868",
"55461","E. V. B. (Eleanor Vere Boyle)","1825","1916"
"50851","Gebler, Karl von","1850","1878"
"35758","Baumbach, Rudolf","1840","1905"
"8995","Rucker, William Colby","1875",
"44071","Allen, Gladys",,
"52729","Prentice, E. Parmalee (Ezra Parmalee)","1863","1955"
"24870","Richardson, R.",,
"43955","Chun, Carl","1852","1914"
"44988","Ward, Henry W.",,
"43413","Stone, Walter King",,
"652","Steele, Chester K.",,
"682","Thomas, à Kempis","1380","1471"
"1960","Riis, Jacob A. (Jacob August)","1849","1914"
"36725","Bristowe, Sibyl",,
"53007","Whiteside, Robertson L.","1869","1951"
"35024","Lee, Elizabeth","1857","1920"
"855","Basile, Giambattista",,"1632"
"43957","Jacomb Hood, G. P. (George Percy)","1857","1929"
"5751","Miller, Freeman Edwin","1864","1951"
"9839","Handforth, W. B.",,
"55409","Bramwell, Amy Blanche",,
"26362","Guardini, Romano","1885","1968"
"56595","Moxon, Joseph","1627","1691"
"48675","Cohn, Jonas","1869","1947"
"8452","Talbot, Eugène","1814","1894"
"50826","Brine, Lindesay","1834","1906"
"57051","Curtin, M. A.",,
"43742","Collins, E. Burke, Mrs.","1848",
"35738","Brayton, Matthew","1818","1862"
"33501","Köster Henke, W. L. H.",,
"35136","Polevoi, P. (Petr)","1839","1902"
"26025","Parkinson, James","1755","1824"
"39198","Hoover, Lou Henry","1874","1944"
"31260","Jevons, F. B. (Frank Byron)","1858","1936"
"5023","Runciman, James","1852","1891"
"32965","Delly",,
"47528","Wright, Peter",,
"54837","Tatham, Edward H. R. (Edward Henry Ralph)","1857","1938"
"4345","Headlam, James Wycliffe","1863","1929"
"7728","Guyot, Yves","1843","1928"
"3433","Oratorio Chorus",,
"50424","St. George, R. A. (Raymond Alexander)","1894",
"38370","Blaikie, William","1843","1904"
"51265","La Fargue, Ambroisine Laure Gabrielle de",,
"46336","Brechensbauer, Josef","1867","1945"
"56114","Ciccotti, Ettore","1863","1939"
"41939","Whittles, Thomas D. (Thomas Davis)","1873",
"2451","Gwynn, Stephen Lucius","1864","1950"
"1256","Bindloss, Harold","1866","1945"
"42811","Hemy, Charles Napier","1841","1917"
"2210","Withrow, W. H. (William Henry)","1839","1908"
"48299","Mendenhall, Thomas C. (Thomas Corwin)","1841","1924"
"54735","Hueffer, Oliver Madox","1876","1931"
"25336","Pullan, Leighton","1865","1940"
"4932","Urquhart, Thomas, Sir","1611","1660"
"54306","Josse, Auguste-Louis","1763","1841"
"47564","Swiggett, Hobart Donald","1920",
"8374","O'Brien, Jack",,
"50468","Nelson, Edward William","1855","1934"
"39160","Kelsey, Francis W. (Francis Willey)","1858","1927"
"45003","Brown, Ford Madox","1821","1893"
"51733","Persio, Ascanio",,
"45778","Turnbull, Alexander","1794","1881"
"32841","Wyeth, N. C. (Newell Convers)","1882","1945"
"55952","Knapp, H. Wallace (Horatio Wallace)","1869","1929"
"49218","Karadordevic, Bozidar","1861","1908"
"47391","Traver, George A.","1864","1928"
"46341","Topham, Anne","1864","1927"
"48967","Capes, M. Harriet M. (Magdalen Harriet Mary)","1843","1927"
"32756","Armando, A.",,
"45604","Richards, Charles R. (Charles Russell)","1865","1936"
"44613","Van Epps, Margaret T.",,
"45940","Clay, Rotha Mary",,
"55059","Blackie, Christina","1808",
"2230","Chisholm, Addie",,
"39652","Duff, J. D. (James Duff)","1860","1940"
"1999","Fowler, F. G. (Francis George)","1870","1918"
"40089","Stratton, Stephen S. (Stephen Samuel)","1840","1906"
"25607","Floyd, William",,
"37464","Cotton, Robert Christie","1885","1952"
"42137","Thomson, Thomas","1773","1852"
"46340","Büchting, Adolph",,
"47290","Molineux, Roland Burnham",,
"25748","Genand, J. A. (Joseph Auguste)","1839",
"36250","Schroeder, Leopold von","1851","1920"
"36303","Netherton, Nan",,
"6383","Kendall, Ralph S. (Ralph Selwood)","1878","1940"
"44096","Feuerbach, Ludwig","1804","1872"
"250","Prévost, abbé","1697","1763"
"42100","Spencer, Edward","1844","1910"
"51449","American Chemical Society",,
"32994","Elwin, Edward Fenton",,
"51046","Lisle, Eric",,
"36175","Lamon, Harry M.","1872",
"48869","Storms, William H.","1859",
"47107","Lubbock, Basil","1876","1944"
"36758","Merrifield, Mary P. (Mary Philadelphia)","1804","1889"
"44258","Tettoni, Leone",,
"45296","Bagley, Clarence","1843","1932"
"56571","Ollefen, Lieve van","1749","1816"
"51263","Sedziwój, Michal",,
"38653","Landauer, Gustav","1870","1919"
"42410","Lowndes, Cecilia Selby",,
"56166","Bosson, Olof E.","1871",
"51636","Navarro y Calvo, Luis",,
"34510","Douglass, Frederick","1818","1895"
"37538","Dercksen, Jacobus Marinus Everhardus","1825","1884"
"26592","Toomer, Jean","1894","1967"
"34687","Lewis, Arthur M. (Arthur Morrow)","1873","1922"
"3274","Robins, Elizabeth","1862","1952"
"45430","Pérard, Victor Semon","1870","1957"
"8935","Jellicoe, John",,
"40235","Shearer, Herbert A.",,
"48280","Aylward, W. J. (William James)","1875","1956"
"49285","Stekel, Wilhelm","1868","1940"
"9749","Tarrant, Peter",,
"26361","Dauthendey, Max","1867","1918"
"984","Steele, Richard, Sir","1672","1729"
"34718","United States. Congress. House. Committee on Homeland Security",,
"40712","Pieters, Sophia",,
"41622","Malherbe, Daniel François","1881","1969"
"44591","Smits, G.",,
"6698","Coffin, Henry Sloane","1877","1954"
"47998","Pfaundler von Hadermur, Leopold","1839","1920"
"55345","Freeman, Jessie K.",,
"36543","Schirmacher, Käthe","1865","1930"
"45529","Sancho Rayón, José León","1830","1900"
"3452","Favor, Edward M.","1856","1936"
"37688","Grimké, Francis J. (Francis James)","1850","1937"
"38308","Carrington, Charles","1867","1921"
"42532","Round, John Horace","1854","1928"
"7904","Crossley, James","1800","1883"
"39530","Cook, Jane E.",,
"34127","Frikki, Aiko",,
"50610","Letourneau, Ch. (Charles)","1831","1902"
"45617","Peterson-Berger, Wilhelm","1867","1942"
"25786","Dorset, Catherine Ann Turner","1749","1816"
"33086","Bone, David Drummond","1841","1911"
"6718","Crampton, Henry Edward","1875","1956"
"46079","Humphreys, Phebe Westcott",,"1939"
"46385","Ferguson, Smith C.",,
"47782","Maxwell, David",,
"55897","Ireland, Samuel","1744","1800"
"32708","La Bédollière, Emile de","1812","1883"
"3444","Hervilly, Ernest d'","1839","1911"
"37518","Thayer, Lee","1874","1973"
"48188","Clark, Sam H.",,
"25955","Woodward, Ashbel","1804","1885"
"32125","Lewis, James Campbell","1879",
"4350","Halstead, Murat","1829","1908"
"4858","Bush, David V. (David Van)","1882","1959"
"52064","Crum, Josie Moore",,
"55456","Phillips, W. Brooks",,
"48485","Dobzhansky, Theodosius","1900","1975"
"50423","Marsh, Willard","1922","1970"
"56365","Babbitt, George Franklin","1848","1926"
"54173","Bohn, Georges","1868","1948"
"40919","Scargill, William Pitt","1787","1836"
"1239","Holmes, Mary Jane","1825","1907"
"4574","Hutchins, Cortelle",,
"56249","Robinson, Warren F.",,
"50045","Flint, Charles Louis","1824","1889"
"6621","Brummer, Uno","1871","1913"
"56711","Sackett, Walter G. (Walter George)","1880","1968"
"36605","Stjernstedt, Georg","1876","1963"
"44300","Maximilian, Emperor of Mexico","1832","1867"
"51686","Dun, Angus",,
"41018","Maskelyne, John Nevil","1839","1917"
"2129","Parton, James","1822","1891"
"55297","Schnetzler, Eberhard",,
"6625","Fuller, Arthur B. (Arthur Buckminster)","1822","1862"
"56576","Armstrong, F. C. (Francis Claudius)",,
"55756","Haig, Elizabeth",,
"44448","Cohen, Hermann","1842","1918"
"6661","Staunton, Howard","1810","1874"
"43153","Whitney, Ernest","1858","1893"
"44332","Masereel, Frans","1889","1972"
"42226","Baird, William",,"1875"
"50091","Wilson, Benjamin Franklin","1867",
"38170","Moss, Arthur B.","1855",
"4337","Salisbury, William",,"1823"
"51844","Doolin, Joseph","1896","1967"
"1172","Hemphill, Vivia","1889","1934"
"34885","Cheramy, Paul Arthur","1840","1912"
"47713","Whitney, H.",,
"9038","Dwiggins, Clare Victor","1874","1958"
"46240","Kane, Thomas L. (Thomas Leiper)","1822","1883"
"3641","Kossuth, Lajos","1802","1894"
"33061","Perkins, Frederick Orville",,
"41924","New York State College of Agriculture",,
"51475","Van Reenen, Reenen J.","1884","1935"
"9579","Maitland, Julia Charlotte",,"1864"
"41970","Fleagle, Fred K.",,
"33164","Fergusson, William","1773","1846"
"52762","La Véprie, Jean de",,
"33940","Francis, Dick",,
"45759","Sale, Florentia Wynch","1790","1853"
"51614","Gibb, H. A. R. (Hamilton Alexander Rosskeen)","1895","1971"
"48186","Willebeek le Mair, H. (Henriëtte)","1889","1966"
"45339","Reynolds, George","1842","1909"
"57443","Félice, G. de (Guillaume)","1803","1871"
"41572","Nutt, Alfred Trübner","1856","1910"
"34813","Stokes, Rose Pastor","1879","1933"
"2714","Ingleby, C. M. (Clement Mansfield)","1823","1886"
"47781","Cleveland, H. Burdett (Henry Burdett)","1877",
"4495","Beavan, F. (Frederick), Mrs.","1818","1897"
"2015","Dos Passos, John","1896","1970"
"46580","Pollen, Maria Margaret",,"1919"
"41298","Field, Cyril","1859","1942"
"38417","Shepard, William Edward","1862",
"2713","Benecke, Else C. M. (Else Cecilia Mendelssohn)","1873","1917"
"31876","Braden, James A. (James Andrew)","1872","1955"
"38487","Malleson, Hope",,
"53744","Sulayman al-Tajir, active 9th century",,
"50313","Acton, Harold","1904","1994"
"39986","Schalck de la Faverie, A. (Alfred)","1857","1921"
"42823","Bentley, Richard","1794","1871"
"43828","Forrester, Andrew",,
"55973","Carrie, William Lowe",,
"31992","Johannot, Tony","1803","1852"
"40064","Küster, Ernst Georg Ferdinand","1839","1930"
"52169","Yeats, John Butler","1839","1922"
"31717","Pereira, Gabriel","1847","1911"
"2848","Cornish, C. J. (Charles John)","1858","1906"
"52983","Pettit, Henry","1842","1921"
"45484","Leigh, Henry S. (Henry Sambrooke)","1837","1883"
"46998","Tuura, Timo","1885","1963"
"41693","Chaplin, Charlie","1889","1977"
"53413","Webb, Clarence H.","1902","1999"
"32069","Hodell, Frans","1840","1890"
"42115","Brill, Ethel C. (Ethel Claire)","1877",
"50198","Nelson, Jack A.",,
"8364","Dewey, Orville","1794","1882"
"8925","Scott, Frederick George","1861","1944"
"49674","Orne, Martha Russell",,
"56321","Miller, M. E. (Mary Esther)","1826","1896"
"42140","Childs, Thomas S. (Thomas Spencer)","1825","1914"
"45914","Winship, George Parker","1871","1952"
"5153","Kready, Laura Fry","1874",
"51429","Čapek, Josef","1887","1945"
"9665","Van Name, Addison",,
"37419","Clark, Ellery H. (Ellery Harding)","1874","1949"
"28344","Paterson, Josephine G.",,
"33673","Yates, Raymond F. (Raymond Francis)","1895",
"6499","West, Rebecca","1892","1983"
"56542","Hoogenhout, P. I. (Petrus Imker)","1884","1970"
"35947","Long, Anne K.",,
"42776","Decle, Lionel","1859","1907"
"38612","Friedman, M. E.",,
"55032","Pancoast, Morris Hall","1877","1963"
"9425","Sand, Maurice","1823","1889"
"56720","Nuttall Ornithological Club",,
"1670","Carter, Jimmy","1924",
"39570","Erdélyi, János","1814","1868"
"44158","Beer, Margrieta","1871","1951"
"33415","Boucher-Belleville, J.-P. (Jean-Philippe)","1800","1874"
"46874","Maybank, Thomas","1869","1929"
"31312","Lundborg, Florence","1871","1949"
"32160","Sala, George Augustus","1828","1895"
"2323","Grünfeld, Walter","1908","1988"
"57412","Hunt, Donaldson","1865","1941"
"45844","Wilbur, Henry Watson","1851","1914"
"53829","Friedman, Bruce Jay","1930","2020"
"8056","Gleig, G. R. (George Robert)","1796","1888"
"50595","Lehman, Agnes C.",,
"4314","Denham, John, Sir","1615","1669"
"26165","Rank, Otto","1884","1939"
"41101","Richardson, Charles F. (Charles Francis)","1851","1913"
"3500","Howard, J. E.",,
"34869","Wells, David Dwight","1868","1900"
"1791","Conington, John","1825","1869"
"45883","Rein, Edvard",,
"8712","New Zealand. Court of Appeal",,
"38378","Clynton, Richard",,
"32937","Gunning, J. H.","1859","1951"
"42345","Williams, C. F. Abdy (Charles Francis Abdy)","1855","1923"
"26785","National Industrial Conference Board",,
"39087","Anttila, Werner","1869","1954"
"32559","Harley, Timothy",,
"40952","Hjortø, Knud","1869","1931"
"33609","Edwardes, Tickner","1865","1944"
"37451","Ripley, William Young Warren","1832",
"54222","Kirby, Rollin","1875","1952"
"42401","Bruce, J. Mitchell (John Mitchell)","1846","1929"
"42980","Lange, Alexis Frederick","1862","1924"
"56102","Locke, Alain","1885","1954"
"2614","Graf, Oskar Maria","1894","1967"
"43930","Headland, Frederick William",,
"33829","Hodge, Hugh L. (Hugh Lenox)","1796","1873"
"50464","Stenton, F. M. (Frank Merry)","1880","1967"
"46461","Oppenheimer, Franz","1864","1943"
"40478","Meyerholz, Charles H. (Charles Henry)","1876",
"7095","Collingridge, George","1847","1931"
"39691","Sharpe, Edmund","1809","1877"
"5235","Stead, Richard",,
"9317","Sidgwick, Frank","1879","1939"
"56500","Böök, A. Th. (Albert Theodor)","1858","1943"
"40548","Kellermann, Bernhard","1879","1951"
"43421","Hissey, James John","1847","1921"
"47675","Merikallio, Einari","1888","1961"
"34552","Carruthers, Robert","1799","1878"
"5239","Gulick, Sidney Lewis","1860","1945"
"52963","Bethnal Green Museum",,
"26435","Hyde, William De Witt","1858","1917"
"273","Headland, Isaac Taylor","1859","1942"
"9890","Hardy, Paul","1862","1942"
"54194","Barton, Ardelia Maria Cotton","1843",
"48561","Mrkvicka, Jan Vaclav","1856","1938"
"49710","Valentini, Philipp J. J. (Philipp Johann Josef)","1828","1899"
"2325","Witt, Madame de (Henriette Elizabeth)","1829","1908"
"44451","Hossfeld, C.",,
"44237","Stein, Modest","1871","1958"
"54868","Collet, Clara E. (Clara Elizabeth)","1860","1948"
"32713","Rabillon, Léonce","1814","1886"
"53628","Kater, Henry","1777","1835"
"33870","Fenwick, E. (Eliza)","1766","1840"
"35892","Turner, Mrs. (Elizabeth)",,"1846"
"42653","Wolff-Merck, Elisabeth","1890","1970"
"35511","Kemp-Welch, Alice",,
"31849","Coe, Fanny E.",,
"53700","Fulton, M. J. C. (Mary J. C.)",,
"45327","MacNeill, J. G. Swift (John Gordon Swift)","1849","1926"
"46098","Childe, Wilfred Rowland","1890","1952"
"49970","Herbert, S. (Solomon)","1874",
